Ano,DimUniversidade_idDimUniversidade,DimCurso_idDimCurso,DimArea_idDimArea,QuantidadeVagas,"Inscritos no 1.º ano, pela 1.ª vez, através de todos os regimes","Inscritos no 1.º ano, pela 1.ª vez, através do regime geral de acesso",Inscritos pela 1.ª vez através do regime geral de acesso,"Taxa de ocupação
[Inscritos pela 1.ª vez através do regime geral de acesso / Vagas]",Inscritos pela 1.ª vez através de todos os regimes,Distrito,Concelho
2019,2800,9078,4,180,153,94,104.0,0.5777777777777777,201.0,Lisboa,LISBOA
2019,2800,9081,3,30,18,7,7.0,0.23333333333333334,21.0,Lisboa,LISBOA
2019,2800,9089,7,25,12,1,1.0,0.04,22.0,Lisboa,LISBOA
2019,2800,9099,7,20,6,2,2.0,0.1,15.0,Lisboa,LISBOA
2019,2800,9104,7,20,4,2,3.0,0.15,15.0,Lisboa,LISBOA
2019,2800,9109,7,25,8,2,3.0,0.12,14.0,Lisboa,LISBOA
2019,2800,9119,7,75,68,44,50.0,0.6666666666666666,80.0,Lisboa,LISBOA
2019,2800,9136,3,30,22,19,23.0,0.7666666666666667,27.0,Lisboa,LISBOA
2019,2800,9152,4,150,133,98,118.0,0.7866666666666666,170.0,Lisboa,LISBOA
2019,2800,9157,4,75,70,37,44.0,0.5866666666666667,99.0,Lisboa,LISBOA
2019,2800,9186,6,30,17,7,9.0,0.3,24.0,Lisboa,LISBOA
2019,2800,9219,3,120,124,81,96.0,0.8,144.0,Lisboa,LISBOA
2019,2800,9238,9,60,44,32,40.0,0.6666666666666666,65.0,Lisboa,LISBOA
2019,2800,9240,3,20,0,0,0.0,0,0.0,Lisboa,LISBOA
2019,2800,9254,10,80,64,52,60.0,0.75,79.0,Lisboa,LISBOA
2019,2800,9257,7,30,26,15,18.0,0.6,44.0,Lisboa,LISBOA
2019,2800,9455,7,20,6,2,3.0,0.15,7.0,Lisboa,LISBOA
2019,2800,9494,9,35,23,15,19.0,0.5428571428571428,35.0,Lisboa,LISBOA
2019,2800,9554,9,40,38,20,27.0,0.675,52.0,Lisboa,LISBOA
2019,2800,9645,2,25,15,14,17.0,0.68,18.0,Lisboa,LISBOA
2019,2800,9662,3,45,35,34,39.0,0.8666666666666667,43.0,Lisboa,LISBOA
2019,2800,9736,10,180,153,131,158.0,0.8777777777777778,193.0,Lisboa,LISBOA
2019,2800,9817,2,20,16,11,13.0,0.65,18.0,Lisboa,LISBOA
2019,2800,9847,8,110,89,74,89.0,0.8090909090909091,114.0,Lisboa,LISBOA
2019,2800,L119,6,30,14,6,7.0,0.23333333333333334,17.0,Lisboa,LISBOA
2019,2800,L144,1,15,14,14,15.0,1,17.0,Lisboa,LISBOA
2019,2800,L165,2,40,38,24,27.0,0.675,46.0,Lisboa,LISBOA
2019,3011,8005,4,20,22,17,17.0,0.85,23.0,Aveiro,AVEIRO
2019,3011,8449,4,20,24,12,13.0,0.65,25.0,Aveiro,AVEIRO
2019,3011,9056,4,78,86,73,74.0,0.9487179487179487,89.0,Aveiro,AVEIRO
2019,3011,9140,4,20,25,19,19.0,0.95,26.0,Aveiro,AVEIRO
2019,3011,9205,4,33,43,32,32.0,0.9696969696969697,44.0,Aveiro,AVEIRO
2019,3011,9869,4,20,20,15,15.0,0.75,21.0,Aveiro,AVEIRO
2019,3011,9888,4,20,22,18,19.0,0.95,24.0,Aveiro,AVEIRO
2019,3012,8016,6,25,27,21,22.0,0.88,31.0,Aveiro,ÁGUEDA
2019,3012,8405,4,23,27,21,21.0,0.9130434782608695,27.0,Aveiro,ÁGUEDA
2019,3012,9235,4,24,27,24,24.0,1,27.0,Aveiro,ÁGUEDA
2019,3012,9769,4,20,24,19,19.0,0.95,24.0,Aveiro,ÁGUEDA
2019,3012,L021,4,30,36,29,29.0,0.9666666666666667,38.0,Aveiro,ÁGUEDA
2019,3012,L031,7,24,23,9,9.0,0.375,23.0,Aveiro,ÁGUEDA
2019,3013,9500,9,82,92,75,75.0,0.9146341463414634,96.0,Aveiro,AVEIRO
2019,3013,9504,9,40,47,38,38.0,0.95,49.0,Aveiro,AVEIRO
2019,3013,9890,9,22,23,20,20.0,0.9090909090909091,24.0,Aveiro,AVEIRO
2019,3013,L066,9,25,29,25,25.0,1,30.0,Aveiro,AVEIRO
2019,3014,L135,7,23,23,18,18.0,0.782608695652174,25.0,Aveiro,OLIVEIRA DE AZEMÉIS
2019,3014,L138,2,37,35,31,32.0,0.8648648648648649,36.0,Aveiro,OLIVEIRA DE AZEMÉIS
2019,3021,9003,8,50,41,4,4.0,0.08,41.0,Beja,BEJA
2019,3021,9099,7,25,10,0,0.0,0,10.0,Beja,BEJA
2019,3021,9350,7,25,13,2,2.0,0.08,15.0,Beja,BEJA
2019,3021,L157,7,25,6,0,0.0,0,6.0,Beja,BEJA
2019,3022,9010,2,24,29,8,8.0,0.3333333333333333,29.0,Beja,BEJA
2019,3022,9238,9,50,70,42,42.0,0.84,71.0,Beja,BEJA
2019,3022,9563,10,37,55,33,33.0,0.8918918918918919,55.0,Beja,BEJA
2019,3022,9853,1,20,23,3,3.0,0.15,23.0,Beja,BEJA
2019,3023,8437,4,40,42,9,10.0,0.25,45.0,Beja,BEJA
2019,3023,9119,7,55,59,20,20.0,0.36363636363636365,59.0,Beja,BEJA
2019,3023,9152,4,31,45,21,21.0,0.6774193548387096,45.0,Beja,BEJA
2019,3023,9242,4,30,43,27,27.0,0.9,43.0,Beja,BEJA
2019,3023,9254,10,24,39,22,22.0,0.9166666666666666,39.0,Beja,BEJA
2019,3023,9994,4,20,25,3,3.0,0.15,25.0,Beja,BEJA
2019,3031,8015,4,35,37,24,25.0,0.7142857142857143,39.0,Braga,BARCELOS
2019,3031,8402,4,20,22,8,8.0,0.4,23.0,Braga,BARCELOS
2019,3031,9056,4,40,50,46,46.0,1.15,50.0,Braga,BARCELOS
2019,3031,9140,4,30,37,30,30.0,1,38.0,Braga,BARCELOS
2019,3031,9152,4,40,53,49,49.0,1.225,53.0,Braga,BARCELOS
2019,3031,9242,4,40,52,42,42.0,1.05,52.0,Braga,BARCELOS
2019,3031,9759,4,30,41,35,36.0,1.2,42.0,Braga,BARCELOS
2019,3031,9869,4,30,28,17,17.0,0.5666666666666667,28.0,Braga,BARCELOS
2019,3031,9990,4,20,22,16,16.0,0.8,22.0,Braga,BARCELOS
2019,3031,9994,4,30,44,21,21.0,0.7,44.0,Braga,BARCELOS
2019,3031,L140,4,25,41,33,33.0,1.32,41.0,Braga,BARCELOS
2019,3032,8311,7,30,37,29,29.0,0.9666666666666667,37.0,Braga,Barcelos
2019,3032,8409,7,30,35,30,30.0,1,39.0,Braga,Barcelos
2019,3032,8417,7,25,35,19,20.0,0.8,39.0,Braga,Barcelos
2019,3032,9104,7,25,40,23,23.0,0.92,40.0,Braga,Barcelos
2019,3032,9112,7,25,35,25,25.0,1,47.0,Braga,Barcelos
2019,3032,L181,7,25,23,20,20.0,0.8,39.0,Braga,Barcelos
2019,3033,9074,2,40,50,39,39.0,0.975,50.0,Braga,Barcelos
2019,3033,9470,2,40,54,42,43.0,1.075,55.0,Braga,Barcelos
2019,3033,9873,2,25,33,18,18.0,0.72,33.0,Braga,Barcelos
2019,3034,8156,10,45,57,48,48.0,1.0666666666666667,58.0,Braga,Barcelos
2019,3034,8341,10,30,27,20,21.0,0.7,29.0,Braga,Barcelos
2019,3041,9085,8,66,29,8,8.0,0.12121212121212122,44.0,Bragança,BRAGANÇA
2019,3041,9086,8,45,21,1,1.0,0.022222222222222223,35.0,Bragança,BRAGANÇA
2019,3041,9087,7,25,13,0,0.0,0,13.0,Bragança,BRAGANÇA
2019,3041,9099,7,35,16,0,0.0,0,18.0,Bragança,BRAGANÇA
2019,3041,9129,8,28,13,0,0.0,0,13.0,Bragança,BRAGANÇA
2019,3041,L029,5,38,19,2,2.0,0.05263157894736842,19.0,Bragança,BRAGANÇA
2019,3042,8323,2,40,31,21,21.0,0.525,31.0,Bragança,BRAGANÇA
2019,3042,8374,4,60,87,62,63.0,1.05,89.0,Bragança,BRAGANÇA
2019,3042,9082,1,29,21,7,7.0,0.2413793103448276,21.0,Bragança,BRAGANÇA
2019,3042,9084,9,80,101,60,60.0,0.75,102.0,Bragança,BRAGANÇA
2019,3042,9563,10,65,67,62,62.0,0.9538461538461539,67.0,Bragança,BRAGANÇA
2019,3042,9853,1,50,18,6,6.0,0.12,20.0,Bragança,BRAGANÇA
2019,3042,9898,2,55,64,41,41.0,0.7454545454545455,65.0,Bragança,BRAGANÇA
2019,3042,9933,2,30,28,9,9.0,0.3,28.0,Bragança,BRAGANÇA
2019,3042,L088,2,44,29,4,4.0,0.09090909090909091,29.0,Bragança,BRAGANÇA
2019,3042,L175,2,30,15,3,3.0,0.1,15.0,Bragança,BRAGANÇA
2019,3043,8487,4,0,41,11,11.0,-,47.0,Bragança,BRAGANÇA
2019,3043,9056,4,54,65,50,50.0,0.9259259259259259,72.0,Bragança,BRAGANÇA
2019,3043,9089,7,40,16,0,0.0,0,19.0,Bragança,BRAGANÇA
2019,3043,9112,7,50,35,1,1.0,0.02,45.0,Bragança,BRAGANÇA
2019,3043,9119,7,75,100,68,68.0,0.9066666666666666,121.0,Bragança,BRAGANÇA
2019,3043,9123,7,53,40,4,4.0,0.07547169811320754,53.0,Bragança,BRAGANÇA
2019,3043,9125,7,24,26,2,2.0,0.08333333333333333,28.0,Bragança,BRAGANÇA
2019,3043,9147,4,80,103,76,76.0,0.95,107.0,Bragança,BRAGANÇA
2019,3043,9186,6,50,25,3,3.0,0.06,26.0,Bragança,BRAGANÇA
2019,3043,9910,7,66,16,0,0.0,0,16.0,Bragança,BRAGANÇA
2019,3043,9991,4,12,19,9,9.0,0.75,20.0,Bragança,BRAGANÇA
2019,3043,A004,4,65,0,0,0.0,0,0.0,Bragança,BRAGANÇA
2019,3043,L058,7,33,12,0,0.0,0,12.0,Bragança,BRAGANÇA
2019,3043,L069,7,35,17,5,5.0,0.14285714285714285,17.0,Bragança,BRAGANÇA
2019,3045,8309,2,66,52,39,39.0,0.5909090909090909,52.0,Bragança,MIRANDELA
2019,3045,9165,4,55,49,19,19.0,0.34545454545454546,51.0,Bragança,MIRANDELA
2019,3045,9188,6,33,15,0,0.0,0,15.0,Bragança,MIRANDELA
2019,3045,9205,4,44,40,32,32.0,0.7272727272727273,45.0,Bragança,MIRANDELA
2019,3045,9213,2,61,50,40,40.0,0.6557377049180327,58.0,Bragança,MIRANDELA
2019,3045,9242,4,79,98,71,71.0,0.8987341772151899,107.0,Bragança,MIRANDELA
2019,3045,9254,10,54,50,44,44.0,0.8148148148148148,59.0,Bragança,MIRANDELA
2019,3045,9662,3,33,38,29,29.0,0.8787878787878788,38.0,Bragança,MIRANDELA
2019,3051,8397,10,20,13,1,1.0,0.05,13.0,Castelo Branco,CASTELO BRANCO
2019,3051,9003,8,25,35,5,5.0,0.2,36.0,Castelo Branco,CASTELO BRANCO
2019,3051,9085,8,29,48,27,27.0,0.9310344827586207,49.0,Castelo Branco,CASTELO BRANCO
2019,3051,L093,7,25,13,0,0.0,0,13.0,Castelo Branco,CASTELO BRANCO
2019,3052,9238,9,45,84,43,43.0,0.9555555555555556,84.0,Castelo Branco,CASTELO BRANCO
2019,3052,9485,4,23,43,18,18.0,0.782608695652174,43.0,Castelo Branco,CASTELO BRANCO
2019,3052,9850,10,45,68,39,39.0,0.8666666666666667,68.0,Castelo Branco,CASTELO BRANCO
2019,3052,9853,1,34,31,8,8.0,0.23529411764705882,31.0,Castelo Branco,CASTELO BRANCO
2019,3053,8463,7,25,21,3,3.0,0.12,22.0,Castelo Branco,CASTELO BRANCO
2019,3053,9089,7,25,25,0,0.0,0,25.0,Castelo Branco,CASTELO BRANCO
2019,3053,9111,7,30,25,0,0.0,0,25.0,Castelo Branco,CASTELO BRANCO
2019,3053,9118,7,25,14,0,0.0,0,15.0,Castelo Branco,CASTELO BRANCO
2019,3053,9119,7,80,86,35,35.0,0.4375,87.0,Castelo Branco,CASTELO BRANCO
2019,3053,9248,6,40,38,6,6.0,0.15,38.0,Castelo Branco,CASTELO BRANCO
2019,3054,9147,4,35,48,16,16.0,0.45714285714285713,48.0,Castelo Branco,IDANHA-A-NOVA
2019,3054,9173,10,35,38,11,11.0,0.3142857142857143,38.0,Castelo Branco,IDANHA-A-NOVA
2019,3054,9177,10,30,35,6,6.0,0.2,36.0,Castelo Branco,IDANHA-A-NOVA
2019,3054,9242,4,40,53,37,37.0,0.925,54.0,Castelo Branco,IDANHA-A-NOVA
2019,3054,L021,4,30,33,4,4.0,0.13333333333333333,33.0,Castelo Branco,IDANHA-A-NOVA
2019,3055,9725,2,42,44,40,40.0,0.9523809523809523,44.0,Castelo Branco,CASTELO BRANCO
2019,3055,9726,2,35,37,31,31.0,0.8857142857142857,37.0,Castelo Branco,CASTELO BRANCO
2019,3055,9783,2,9,0,0,0.0,0,0.0,Castelo Branco,CASTELO BRANCO
2019,3055,9784,2,43,35,33,33.0,0.7674418604651163,36.0,Castelo Branco,CASTELO BRANCO
2019,3055,9816,2,11,12,11,11.0,1,12.0,Castelo Branco,CASTELO BRANCO
2019,3055,9836,2,4,5,4,4.0,1,5.0,Castelo Branco,CASTELO BRANCO
2019,3055,L158,2,42,64,38,38.0,0.9047619047619048,65.0,Castelo Branco,CASTELO BRANCO
2019,3055,L184,2,0,9,7,7.0,-,9.0,Castelo Branco,CASTELO BRANCO
2019,3061,9016,7,44,49,43,43.0,0.9772727272727273,49.0,Coimbra,COIMBRA
2019,3061,9619,8,30,23,4,4.0,0.13333333333333333,23.0,Coimbra,COIMBRA
2019,3061,9673,8,20,10,4,4.0,0.2,10.0,Coimbra,COIMBRA
2019,3061,L009,8,25,14,5,5.0,0.2,14.0,Coimbra,COIMBRA
2019,3061,L015,7,27,36,16,16.0,0.5925925925925926,37.0,Coimbra,COIMBRA
2019,3061,L024,7,27,19,10,10.0,0.37037037037037035,19.0,Coimbra,COIMBRA
2019,3061,L178,5,46,54,40,40.0,0.8695652173913043,55.0,Coimbra,COIMBRA
2019,3062,8093,9,20,21,21,21.0,1.05,22.0,Coimbra,COIMBRA
2019,3062,8114,10,22,25,22,22.0,1,28.0,Coimbra,COIMBRA
2019,3062,8342,4,25,38,28,28.0,1.12,38.0,Coimbra,COIMBRA
2019,3062,9054,3,36,46,35,35.0,0.9722222222222222,46.0,Coimbra,COIMBRA
2019,3062,9254,10,40,50,40,40.0,1,52.0,Coimbra,COIMBRA
2019,3062,9668,9,40,51,41,41.0,1.025,51.0,Coimbra,COIMBRA
2019,3062,9675,9,38,42,37,37.0,0.9736842105263158,44.0,Coimbra,COIMBRA
2019,3062,9717,4,43,54,42,42.0,0.9767441860465116,56.0,Coimbra,COIMBRA
2019,3062,9731,10,28,28,27,27.0,0.9642857142857143,28.0,Coimbra,COIMBRA
2019,3062,9774,2,28,33,26,26.0,0.9285714285714286,34.0,Coimbra,COIMBRA
2019,3062,9853,1,48,55,46,46.0,0.9583333333333334,55.0,Coimbra,COIMBRA
2019,3062,9894,2,36,53,33,33.0,0.9166666666666666,53.0,Coimbra,COIMBRA
2019,3062,9898,2,30,37,33,33.0,1.1,37.0,Coimbra,COIMBRA
2019,3062,9899,2,20,20,19,19.0,0.95,20.0,Coimbra,COIMBRA
2019,3062,L095,10,20,37,21,21.0,1.05,37.0,Coimbra,COIMBRA
2019,3062,L163,2,20,11,7,7.0,0.35,16.0,Coimbra,COIMBRA
2019,3063,8519,4,53,58,53,53.0,1,58.0,Coimbra,COIMBRA
2019,3063,9061,4,78,100,79,79.0,1.0128205128205128,106.0,Coimbra,COIMBRA
2019,3063,9152,4,100,128,97,97.0,0.97,137.0,Coimbra,COIMBRA
2019,3063,9186,6,41,52,41,41.0,1,55.0,Coimbra,COIMBRA
2019,3063,9722,4,45,52,44,44.0,0.9777777777777777,52.0,Coimbra,COIMBRA
2019,3063,9801,4,70,85,66,66.0,0.9428571428571428,88.0,Coimbra,COIMBRA
2019,3063,L023,4,53,80,55,55.0,1.0377358490566038,84.0,Coimbra,COIMBRA
2019,3063,L056,4,34,43,33,33.0,0.9705882352941176,43.0,Coimbra,COIMBRA
2019,3064,9089,7,20,20,3,3.0,0.15,21.0,Coimbra,COIMBRA
2019,3064,9104,7,25,28,25,25.0,1,31.0,Coimbra,COIMBRA
2019,3064,9105,7,24,26,16,16.0,0.6666666666666666,33.0,Coimbra,COIMBRA
2019,3064,9109,7,38,42,36,36.0,0.9473684210526315,57.0,Coimbra,COIMBRA
2019,3064,9119,7,140,173,136,136.0,0.9714285714285714,178.0,Coimbra,COIMBRA
2019,3064,9123,7,64,66,57,57.0,0.890625,82.0,Coimbra,COIMBRA
2019,3064,9540,7,25,27,24,24.0,0.96,45.0,Coimbra,COIMBRA
2019,3064,9770,7,20,24,22,22.0,1.1,24.0,Coimbra,COIMBRA
2019,3064,9884,7,20,14,0,0.0,0,18.0,Coimbra,COIMBRA
2019,3064,9885,7,20,24,19,19.0,0.95,28.0,Coimbra,COIMBRA
2019,3064,L133,7,35,22,13,13.0,0.37142857142857144,22.0,Coimbra,COIMBRA
2019,3064,L155,7,24,25,25,25.0,1.0416666666666667,25.0,Coimbra,COIMBRA
2019,3065,8147,6,32,4,3,3.0,0.09375,4.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3065,9058,4,40,28,25,25.0,0.625,28.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3065,9119,7,33,32,31,31.0,0.9393939393939394,34.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3065,9147,4,40,39,33,33.0,0.825,43.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3065,9672,4,35,34,27,27.0,0.7714285714285715,37.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3065,L018,4,10,6,4,4.0,0.4,6.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3065,L146,4,10,3,0,0.0,0,3.0,Coimbra,OLIVEIRA DO HOSPITAL
2019,3081,8337,2,25,29,19,19.0,0.76,29.0,Faro,FARO
2019,3081,9023,3,37,60,40,41.0,1.1081081081081081,61.0,Faro,FARO
2019,3081,9070,2,35,49,37,37.0,1.0571428571428572,49.0,Faro,FARO
2019,3081,9084,9,30,39,30,30.0,1,39.0,Faro,FARO
2019,3081,9563,10,37,46,32,32.0,0.8648648648648649,46.0,Faro,FARO
2019,3081,9853,1,24,29,21,21.0,0.875,29.0,Faro,FARO
2019,3082,9147,4,70,93,74,74.0,1.0571428571428572,99.0,Faro,FARO
2019,3082,9148,4,23,56,19,19.0,0.8260869565217391,70.0,Faro,FARO
2019,3082,9173,10,45,68,50,50.0,1.1111111111111112,68.0,Faro,FARO
2019,3082,9205,4,32,46,33,33.0,1.03125,46.0,Faro,FARO
2019,3082,9254,10,60,84,60,60.0,1,85.0,Faro,FARO
2019,3083,9087,7,23,6,1,1.0,0.043478260869565216,7.0,Faro,FARO
2019,3083,9089,7,23,24,3,3.0,0.13043478260869565,24.0,Faro,FARO
2019,3083,9123,7,23,35,10,10.0,0.43478260869565216,37.0,Faro,FARO
2019,3083,9503,7,23,34,5,5.0,0.21739130434782608,35.0,Faro,FARO
2019,3087,9147,4,30,38,32,32.0,1.0666666666666667,38.0,Faro,PORTIMÃO
2019,3087,9148,4,23,25,5,5.0,0.21739130434782608,28.0,Faro,PORTIMÃO
2019,3087,9254,10,38,52,37,37.0,0.9736842105263158,52.0,Faro,PORTIMÃO
2019,3091,8339,2,50,72,30,30.0,0.6,73.0,Guarda,GUARDA
2019,3091,9005,9,23,29,12,12.0,0.5217391304347826,29.0,Guarda,GUARDA
2019,3091,9563,10,55,91,55,55.0,1,91.0,Guarda,GUARDA
2019,3091,9652,4,50,83,48,48.0,0.96,83.0,Guarda,GUARDA
2019,3091,9853,1,23,16,0,0.0,0,16.0,Guarda,GUARDA
2019,3092,9056,4,35,38,19,19.0,0.5428571428571428,39.0,Guarda,GUARDA
2019,3092,9072,2,21,15,5,5.0,0.23809523809523808,15.0,Guarda,GUARDA
2019,3092,9089,7,24,22,0,0.0,0,22.0,Guarda,GUARDA
2019,3092,9119,7,61,64,22,22.0,0.36065573770491804,65.0,Guarda,GUARDA
2019,3092,9128,7,20,17,0,0.0,0,17.0,Guarda,GUARDA
2019,3092,9147,4,45,79,42,42.0,0.9333333333333333,79.0,Guarda,GUARDA
2019,3092,9157,4,37,74,36,36.0,0.972972972972973,74.0,Guarda,GUARDA
2019,3092,9205,4,28,44,29,29.0,1.0357142857142858,45.0,Guarda,GUARDA
2019,3092,9855,7,21,11,2,2.0,0.09523809523809523,12.0,Guarda,GUARDA
2019,3095,9173,10,43,39,13,13.0,0.3023255813953488,45.0,Guarda,SEIA
2019,3095,9255,10,30,37,14,14.0,0.4666666666666667,37.0,Guarda,SEIA
2019,3095,9484,10,26,19,4,4.0,0.15384615384615385,24.0,Guarda,SEIA
2019,3101,8014,9,20,25,16,16.0,0.8,26.0,Leiria,LEIRIA
2019,3101,8476,4,20,23,9,9.0,0.45,23.0,Leiria,LEIRIA
2019,3101,9084,9,40,46,40,41.0,1.025,58.0,Leiria,LEIRIA
2019,3101,9238,9,40,54,37,37.0,0.925,56.0,Leiria,LEIRIA
2019,3101,9492,2,25,31,26,26.0,1.04,31.0,Leiria,LEIRIA
2019,3101,9797,4,40,55,39,39.0,0.975,56.0,Leiria,LEIRIA
2019,3101,9851,10,48,67,44,44.0,0.9166666666666666,67.0,Leiria,LEIRIA
2019,3101,9853,1,56,52,39,39.0,0.6964285714285714,57.0,Leiria,LEIRIA
2019,3101,L039,2,0,0,0,0.0,-,36.0,Leiria,LEIRIA
2019,3101,L099,3,40,50,37,37.0,0.925,50.0,Leiria,LEIRIA
2019,3102,8015,4,25,36,23,23.0,0.92,38.0,Leiria,LEIRIA
2019,3102,9002,4,25,32,25,25.0,1,32.0,Leiria,LEIRIA
2019,3102,9089,7,25,17,2,2.0,0.08,17.0,Leiria,LEIRIA
2019,3102,9104,7,25,32,17,17.0,0.68,33.0,Leiria,LEIRIA
2019,3102,9112,7,35,46,18,18.0,0.5142857142857142,48.0,Leiria,LEIRIA
2019,3102,9119,7,100,165,100,100.0,1,177.0,Leiria,LEIRIA
2019,3102,9123,7,41,63,41,41.0,1,63.0,Leiria,LEIRIA
2019,3102,9147,4,80,117,75,75.0,0.9375,126.0,Leiria,LEIRIA
2019,3102,9205,4,46,66,46,46.0,1,68.0,Leiria,LEIRIA
2019,3102,9242,4,60,71,55,55.0,0.9166666666666666,74.0,Leiria,LEIRIA
2019,3102,9627,4,45,61,45,45.0,1,62.0,Leiria,LEIRIA
2019,3102,9648,7,20,11,3,3.0,0.15,12.0,Leiria,LEIRIA
2019,3102,9690,7,25,26,24,24.0,0.96,26.0,Leiria,LEIRIA
2019,3102,9741,7,40,59,37,37.0,0.925,59.0,Leiria,LEIRIA
2019,3102,9871,4,0,0,0,0.0,-,1.0,Leiria,LEIRIA
2019,3102,9885,7,30,46,27,27.0,0.9,53.0,Leiria,LEIRIA
2019,3102,9886,7,15,21,3,3.0,0.2,21.0,Leiria,LEIRIA
2019,3102,9991,4,37,56,34,34.0,0.918918918918919,58.0,Leiria,LEIRIA
2019,3102,L055,2,44,69,43,43.0,0.9772727272727273,69.0,Leiria,LEIRIA
2019,3102,L104,7,15,22,0,0.0,0,22.0,Leiria,LEIRIA
2019,3103,8126,2,30,35,29,29.0,0.9666666666666667,40.0,Leiria,CALDAS DA RAINHA
2019,3103,8525,2,20,19,18,18.0,0.9,19.0,Leiria,CALDAS DA RAINHA
2019,3103,9007,2,50,59,50,50.0,1,60.0,Leiria,CALDAS DA RAINHA
2019,3103,9074,2,35,41,34,34.0,0.9714285714285714,45.0,Leiria,CALDAS DA RAINHA
2019,3103,9243,2,25,30,25,25.0,1,30.0,Leiria,CALDAS DA RAINHA
2019,3103,9457,2,62,76,58,58.0,0.9354838709677419,76.0,Leiria,CALDAS DA RAINHA
2019,3103,9723,2,30,27,27,27.0,0.9,29.0,Leiria,CALDAS DA RAINHA
2019,3103,9729,2,75,88,71,71.0,0.9466666666666667,91.0,Leiria,CALDAS DA RAINHA
2019,3103,L127,2,21,16,14,14.0,0.6666666666666666,16.0,Leiria,CALDAS DA RAINHA
2019,3105,8514,4,25,29,24,24.0,0.96,29.0,Leiria,PENICHE
2019,3105,9014,5,50,51,37,37.0,0.74,52.0,Leiria,PENICHE
2019,3105,9016,7,20,23,12,12.0,0.6,23.0,Leiria,PENICHE
2019,3105,9087,7,20,7,1,1.0,0.05,11.0,Leiria,PENICHE
2019,3105,9178,10,50,72,47,48.0,0.96,75.0,Leiria,PENICHE
2019,3105,9207,4,30,30,25,25.0,0.8333333333333334,31.0,Leiria,PENICHE
2019,3105,9254,10,50,61,49,49.0,0.98,61.0,Leiria,PENICHE
2019,3105,9848,10,25,30,20,20.0,0.8,30.0,Leiria,PENICHE
2019,3105,L131,10,25,23,14,14.0,0.56,23.0,Leiria,PENICHE
2019,3111,9068,2,60,58,54,54.0,0.9,58.0,Lisboa,LISBOA
2019,3112,8009,2,15,12,9,9.0,0.6,12.0,Lisboa,LISBOA
2019,3112,8307,2,74,87,72,72.0,0.972972972972973,87.0,Lisboa,LISBOA
2019,3112,9005,9,26,29,25,25.0,0.9615384615384616,29.0,Lisboa,LISBOA
2019,3112,9853,1,81,102,79,79.0,0.9753086419753086,102.0,Lisboa,LISBOA
2019,3112,9876,1,20,33,19,19.0,0.95,33.0,Lisboa,LISBOA
2019,3112,L134,3,22,21,21,21.0,0.9545454545454546,21.0,Lisboa,LISBOA
2019,3113,8438,4,29,37,28,28.0,0.9655172413793104,38.0,Lisboa,LISBOA
2019,3113,8439,4,28,33,25,25.0,0.8928571428571429,33.0,Lisboa,LISBOA
2019,3113,9010,2,85,97,78,78.0,0.9176470588235294,97.0,Lisboa,LISBOA
2019,3113,9191,3,57,69,52,52.0,0.9122807017543859,69.0,Lisboa,LISBOA
2019,3113,9222,4,57,66,51,51.0,0.8947368421052632,68.0,Lisboa,LISBOA
2019,3113,9231,4,57,95,48,49.0,0.8596491228070176,104.0,Lisboa,LISBOA
2019,3114,8343,2,16,21,16,16.0,1,21.0,Lisboa,LISBOA
2019,3114,8344,2,18,17,14,14.0,0.7777777777777778,17.0,Lisboa,LISBOA
2019,3114,9782,2,94,84,72,72.0,0.7659574468085106,84.0,Lisboa,LISBOA
2019,3114,L012,2,18,20,17,17.0,0.9444444444444444,20.0,Lisboa,LISBOA
2019,3116,9048,2,30,40,32,32.0,1.0666666666666667,40.0,Lisboa,AMADORA
2019,3116,9243,2,64,85,63,63.0,0.984375,91.0,Lisboa,AMADORA
2019,3117,8015,4,52,71,47,47.0,0.9038461538461539,71.0,Lisboa,LISBOA
2019,3117,9058,4,118,137,114,114.0,0.9661016949152542,141.0,Lisboa,LISBOA
2019,3117,9147,4,104,131,96,97.0,0.9326923076923077,132.0,Lisboa,LISBOA
2019,3117,9242,4,55,69,49,49.0,0.8909090909090909,69.0,Lisboa,LISBOA
2019,3117,9476,4,53,56,46,46.0,0.8679245283018868,56.0,Lisboa,LISBOA
2019,3117,9870,4,99,143,97,98.0,0.98989898989899,144.0,Lisboa,LISBOA
2019,3117,9889,4,52,60,50,50.0,0.9615384615384616,60.0,Lisboa,LISBOA
2019,3117,9991,4,85,106,78,78.0,0.9176470588235294,107.0,Lisboa,LISBOA
2019,3117,L035,4,52,67,53,53.0,1.0192307692307692,67.0,Lisboa,LISBOA
2019,3118,9089,7,47,57,45,46.0,0.9787234042553191,60.0,Lisboa,LISBOA
2019,3118,9108,7,83,95,80,80.0,0.963855421686747,100.0,Lisboa,LISBOA
2019,3118,9109,7,80,108,80,80.0,1,112.0,Lisboa,LISBOA
2019,3118,9121,7,120,130,110,111.0,0.925,134.0,Lisboa,LISBOA
